Temp Delta,Weekday,Avg Date,Date,Name,Number of Records,Prcp,Trails,Traffic,Station,Tmax,Tmin,Time
13,1,3141.821429,9/9/18,"AUSTIN GREAT HILLS, TX US",1,0.34,Butler Trail : Crenshaw Bridge - Urban Trail,1990,USC00410433,84,71,9/9/18 0:00
20,7,3141.821429,9/16/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5564,USC00410433,91,71,9/16/17 0:00
22,6,3141.821429,9/15/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3887,USC00410433,93,71,9/15/17 0:00
30,5,3141.821429,9/14/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3565,USC00410433,90,60,9/14/17 0:00
31,4,3141.821429,9/13/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4146,USC00410433,90,59,9/13/17 0:00
25,3,3141.821429,9/12/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4657,USC00410433,83,58,9/12/17 0:00
23,2,3141.821429,9/11/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4920,USC00410433,83,60,9/11/17 0:00
25,1,3141.821429,9/10/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,7112,USC00410433,84,59,9/10/17 0:00
19,7,3141.821429,9/10/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,911,USC00410433,92,73,9/10/16 0:00
19,6,3141.821429,9/9/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,2588,USC00410433,93,74,9/9/16 0:00
18,5,3141.821429,9/8/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3334,USC00410433,93,75,9/8/16 0:00
15,4,3141.821429,9/7/16,"AUSTIN GREAT HILLS, TX US",1,0.05,Butler Trail : Crenshaw Bridge - Urban Trail,3160,USC00410433,91,76,9/7/16 0:00
18,3,3141.821429,9/6/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3515,USC00410433,91,73,9/6/16 0:00
21,2,3141.821429,9/5/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5645,USC00410433,92,71,9/5/16 0:00
18,1,3141.821429,9/4/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5321,USC00410433,89,71,9/4/16 0:00
11,7,116.5,3/2/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,52,41,3/2/19 0:00
5,6,116.5,3/1/19,"AUSTIN GREAT HILLS, TX US",1,0.09,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,43,38,3/1/19 0:00
39,5,116.5,2/28/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,77,38,2/28/19 0:00
16,4,116.5,2/27/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,69,53,2/27/19 0:00
23,3,116.5,2/26/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,67,44,2/26/19 0:00
22,2,116.5,2/25/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,63,41,2/25/19 0:00
29,1,116.5,2/24/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,71,42,2/24/19 0:00
26,7,116.5,3/3/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,196,USC00410433,74,48,3/3/18 0:00
21,6,116.5,3/2/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,163,USC00410433,68,47,3/2/18 0:00
22,5,116.5,3/1/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,100,USC00410433,79,57,3/1/18 0:00
17,4,116.5,2/28/18,"AUSTIN GREAT HILLS, TX US",1,0.06,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,75,58,2/28/18 0:00
26,3,116.5,2/27/18,"AUSTIN GREAT HILLS, TX US",1,0.01,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,68,42,2/27/18 0:00
22,2,116.5,2/26/18,"AUSTIN GREAT HILLS, TX US",1,0.07,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,64,42,2/26/18 0:00
20,1,116.5,2/25/18,"AUSTIN GREAT HILLS, TX US",1,0.05,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,72,52,2/25/18 0:00
33,7,116.5,3/4/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,109,USC00410433,70,37,3/4/17 0:00
28,6,116.5,3/3/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,160,USC00410433,65,37,3/3/17 0:00
26,5,116.5,3/2/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,193,USC00410433,71,45,3/2/17 0:00
14,4,116.5,3/1/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,92,USC00410433,76,62,3/1/17 0:00
16,3,116.5,2/28/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,55,USC00410433,80,64,2/28/17 0:00
24,2,116.5,2/27/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,42,USC00410433,69,45,2/27/17 0:00
22,1,116.5,2/26/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,55,USC00410433,61,39,2/26/17 0:00
29,7,116.5,2/27/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,64,35,2/27/16 0:00
32,6,116.5,2/26/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,67,35,2/26/16 0:00
29,5,116.5,2/25/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,64,35,2/25/16 0:00
14,4,116.5,2/24/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,55,41,2/24/16 0:00
18,3,116.5,2/23/16,"AUSTIN GREAT HILLS, TX US",1,1.38,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,72,54,2/23/16 0:00
11,2,116.5,2/22/16,"AUSTIN GREAT HILLS, TX US",1,0.01,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,68,57,2/22/16 0:00
10,1,116.5,2/21/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,73,63,2/21/16 0:00
28,7,5708.238095,12/22/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,10090,USC00410433,65,37,12/22/18 0:00
26,6,5708.238095,12/21/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5262,USC00410433,63,37,12/21/18 0:00
11,5,5708.238095,12/20/18,"AUSTIN GREAT HILLS, TX US",1,0.02,Butler Trail : Crenshaw Bridge - Urban Trail,5280,USC00410433,60,49,12/20/18 0:00
18,4,5708.238095,12/19/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5339,USC00410433,64,46,12/19/18 0:00
30,3,5708.238095,12/18/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5482,USC00410433,68,38,12/18/18 0:00
22,2,5708.238095,12/17/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,6058,USC00410433,62,40,12/17/18 0:00
31,1,5708.238095,12/16/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,6399,USC00410433,65,34,12/16/18 0:00
32,7,5708.238095,12/23/17,"AUSTIN GREAT HILLS, TX US",1,0.15,Butler Trail : Crenshaw Bridge - Urban Trail,7824,USC00410433,68,36,12/23/17 0:00
32,6,5708.238095,12/22/17,"AUSTIN GREAT HILLS, TX US",1,0.07,Butler Trail : Crenshaw Bridge - Urban Trail,1366,USC00410433,76,44,12/22/17 0:00
26,5,5708.238095,12/21/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,8307,USC00410433,70,44,12/21/17 0:00
18,4,5708.238095,12/20/17,"AUSTIN GREAT HILLS, TX US",1,0.57,Butler Trail : Crenshaw Bridge - Urban Trail,7843,USC00410433,66,48,12/20/17 0:00
12,3,5708.238095,12/19/17,"AUSTIN GREAT HILLS, TX US",1,0.7,Butler Trail : Crenshaw Bridge - Urban Trail,1601,USC00410433,61,49,12/19/17 0:00
13,2,5708.238095,12/18/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Crenshaw Bridge - Urban Trail,3549,USC00410433,57,44,12/18/17 0:00
8,1,5708.238095,12/17/17,"AUSTIN GREAT HILLS, TX US",1,1.61,Butler Trail : Crenshaw Bridge - Urban Trail,4588,USC00410433,50,42,12/17/17 0:00
16,7,5708.238095,12/17/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,9020,USC00410433,65,49,12/17/16 0:00
7,6,5708.238095,12/16/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5753,USC00410433,50,43,12/16/16 0:00
14,5,5708.238095,12/15/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4212,USC00410433,54,40,12/15/16 0:00
33,4,5708.238095,12/14/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4329,USC00410433,73,40,12/14/16 0:00
21,3,5708.238095,12/13/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5781,USC00410433,64,43,12/13/16 0:00
23,2,5708.238095,12/12/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5229,USC00410433,66,43,12/12/16 0:00
14,1,5708.238095,12/11/16,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Crenshaw Bridge - Urban Trail,6561,USC00410433,52,38,12/11/16 0:00
21,7,2897.571429,9/28/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3809,USC00410433,95,74,9/28/19 0:00
23,6,2897.571429,9/27/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2090,USC00410433,96,73,9/27/19 0:00
24,5,2897.571429,9/26/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2062,USC00410433,97,73,9/26/19 0:00
23,4,2897.571429,9/25/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2061,USC00410433,96,73,9/25/19 0:00
20,3,2897.571429,9/24/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1969,USC00410433,96,76,9/24/19 0:00
21,2,2897.571429,9/23/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2308,USC00410433,97,76,9/23/19 0:00
19,1,2897.571429,9/22/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3056,USC00410433,95,76,9/22/19 0:00
21,7,2897.571429,9/29/18,"AUSTIN GREAT HILLS, TX US",1,0.2,Butler Trail: North Congress - Urban Trail,4271,USC00410433,82,61,9/29/18 0:00
19,6,2897.571429,9/28/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3190,USC00410433,79,60,9/28/18 0:00
24,5,2897.571429,9/27/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3083,USC00410433,84,60,9/27/18 0:00
18,4,2897.571429,9/26/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2444,USC00410433,91,73,9/26/18 0:00
18,3,2897.571429,9/25/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2529,USC00410433,86,68,9/25/18 0:00
9,2,2897.571429,9/24/18,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: North Congress - Urban Trail,3031,USC00410433,75,66,9/24/18 0:00
12,1,2897.571429,9/23/18,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: North Congress - Urban Trail,4663,USC00410433,76,64,9/23/18 0:00
9,7,2897.571429,9/30/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: North Congress - Urban Trail,,USC00410433,72,63,9/30/17 0:00
12,6,2897.571429,9/29/17,"AUSTIN GREAT HILLS, TX US",1,0.56,Butler Trail: North Congress - Urban Trail,,USC00410433,80,68,9/29/17 0:00
12,5,2897.571429,9/28/17,"AUSTIN GREAT HILLS, TX US",1,0.42,Butler Trail: North Congress - Urban Trail,,USC00410433,81,69,9/28/17 0:00
10,4,2897.571429,9/27/17,"AUSTIN GREAT HILLS, TX US",1,1.7,Butler Trail: North Congress - Urban Trail,,USC00410433,80,70,9/27/17 0:00
15,3,2897.571429,9/26/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,88,73,9/26/17 0:00
17,2,2897.571429,9/25/17,"AUSTIN GREAT HILLS, TX US",1,0.03,Butler Trail: North Congress - Urban Trail,,USC00410433,89,72,9/25/17 0:00
17,1,2897.571429,9/24/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,89,72,9/24/17 0:00
16,7,2897.571429,9/24/16,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail: North Congress - Urban Trail,,USC00410433,90,74,9/24/16 0:00
26,6,2897.571429,9/23/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,93,67,9/23/16 0:00
24,5,2897.571429,9/22/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,91,67,9/22/16 0:00
23,4,2897.571429,9/21/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,95,72,9/21/16 0:00
25,3,2897.571429,9/20/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,97,72,9/20/16 0:00
24,2,2897.571429,9/19/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,96,72,9/19/16 0:00
23,1,2897.571429,9/18/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,94,71,9/18/16 0:00
16,7,2359,5/18/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3754,USC00410433,87,71,5/18/19 0:00
19,6,2359,5/17/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3356,USC00410433,85,66,5/17/19 0:00
24,5,2359,5/16/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3874,USC00410433,86,62,5/16/19 0:00
20,4,2359,5/15/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3588,USC00410433,80,60,5/15/19 0:00
28,3,2359,5/14/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3509,USC00410433,82,54,5/14/19 0:00
24,2,2359,5/13/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3810,USC00410433,77,53,5/13/19 0:00
7,1,2359,5/12/19,"AUSTIN GREAT HILLS, TX US",1,0.07,Butler Trail: North Congress - Urban Trail,6402,USC00410433,62,55,5/12/19 0:00
23,7,2359,5/19/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1023,USC00410433,93,70,5/19/18 0:00
29,6,2359,5/18/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,596,USC00410433,96,67,5/18/18 0:00
33,5,2359,5/17/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,468,USC00410433,96,63,5/17/18 0:00
27,4,2359,5/16/18,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail: North Congress - Urban Trail,560,USC00410433,90,63,5/16/18 0:00
20,3,2359,5/15/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,533,USC00410433,90,70,5/15/18 0:00
17,2,2359,5/14/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,594,USC00410433,89,72,5/14/18 0:00
20,1,2359,5/13/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,959,USC00410433,91,71,5/13/18 0:00
26,7,2359,5/20/17,"AUSTIN GREAT HILLS, TX US",1,1.56,Butler Trail: North Congress - Urban Trail,,USC00410433,90,64,5/20/17 0:00
17,6,2359,5/19/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,89,72,5/19/17 0:00
20,5,2359,5/18/17,"AUSTIN GREAT HILLS, TX US",1,0.09,Butler Trail: North Congress - Urban Trail,,USC00410433,88,68,5/18/17 0:00
16,4,2359,5/17/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: North Congress - Urban Trail,,USC00410433,84,68,5/17/17 0:00
23,3,2359,5/16/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,89,66,5/16/17 0:00
31,2,2359,5/15/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,90,59,5/15/17 0:00
29,1,2359,5/14/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,87,58,5/14/17 0:00
19,7,2359,5/14/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,87,68,5/14/16 0:00
14,6,2359,5/13/16,"AUSTIN GREAT HILLS, TX US",1,0.12,Butler Trail: North Congress - Urban Trail,,USC00410433,81,67,5/13/16 0:00
22,5,2359,5/12/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,85,63,5/12/16 0:00
28,4,2359,5/11/16,"AUSTIN GREAT HILLS, TX US",1,0.59,Butler Trail: North Congress - Urban Trail,,USC00410433,90,62,5/11/16 0:00
20,3,2359,5/10/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,86,66,5/10/16 0:00
6,2,2359,5/9/16,"AUSTIN GREAT HILLS, TX US",1,0.08,Butler Trail: North Congress - Urban Trail,,USC00410433,70,64,5/9/16 0:00
25,1,2359,5/8/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,84,59,5/8/16 0:00
24,7,331.3571429,12/1/18,"AUSTIN GREAT HILLS, TX US",1,0.16,Shoal Creek Trail & 24th St- Urban Trail,773,USC00410433,74,50,12/1/18 0:00
21,6,331.3571429,11/30/18,"AUSTIN GREAT HILLS, TX US",1,0.03,Shoal Creek Trail & 24th St- Urban Trail,862,USC00410433,76,55,11/30/18 0:00
27,5,331.3571429,11/29/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,432,USC00410433,69,42,11/29/18 0:00
33,4,331.3571429,11/28/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,250,USC00410433,63,30,11/28/18 0:00
27,3,331.3571429,11/27/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,246,USC00410433,57,30,11/27/18 0:00
25,2,331.3571429,11/26/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,495,USC00410433,65,40,11/26/18 0:00
30,1,331.3571429,11/25/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,294,USC00410433,74,44,11/25/18 0:00
25,7,331.3571429,12/2/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,279,USC00410433,74,49,12/2/17 0:00
29,6,331.3571429,12/1/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,154,USC00410433,72,43,12/1/17 0:00
28,5,331.3571429,11/30/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,144,USC00410433,70,42,11/30/17 0:00
24,4,331.3571429,11/29/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,211,USC00410433,76,52,11/29/17 0:00
23,3,331.3571429,11/28/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,166,USC00410433,73,50,11/28/17 0:00
24,2,331.3571429,11/27/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,159,USC00410433,74,50,11/27/17 0:00
29,1,331.3571429,11/26/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,174,USC00410433,76,47,11/26/17 0:00
11,7,331.3571429,11/26/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,63,52,11/26/16 0:00
29,6,331.3571429,11/25/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,73,44,11/25/16 0:00
25,5,331.3571429,11/24/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,68,43,11/24/16 0:00
26,4,331.3571429,11/23/16,"AUSTIN GREAT HILLS, TX US",1,0.2,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,73,47,11/23/16 0:00
30,3,331.3571429,11/22/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,73,43,11/22/16 0:00
33,2,331.3571429,11/21/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,64,31,11/21/16 0:00
28,1,331.3571429,11/20/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,59,31,11/20/16 0:00
17,7,1369.833333,3/30/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,78,61,3/30/19 0:00
21,6,1369.833333,3/29/19,"AUSTIN GREAT HILLS, TX US",1,0.07,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,78,57,3/29/19 0:00
30,5,1369.833333,3/28/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,78,48,3/28/19 0:00
30,4,1369.833333,3/27/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,78,48,3/27/19 0:00
27,3,1369.833333,3/26/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,80,53,3/26/19 0:00
17,2,1369.833333,3/25/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,81,64,3/25/19 0:00
11,1,1369.833333,3/24/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,72,61,3/24/19 0:00
20,7,1369.833333,3/31/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,2200,USC00410433,72,52,3/31/18 0:00
31,6,1369.833333,3/30/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,1476,USC00410433,83,52,3/30/18 0:00
15,5,1369.833333,3/29/18,"AUSTIN GREAT HILLS, TX US",1,0.32,Butler Trail : Longhorn Dam - Urban Trail,1210,USC00410433,66,51,3/29/18 0:00
21,4,1369.833333,3/28/18,"AUSTIN GREAT HILLS, TX US",1,2.36,Butler Trail : Longhorn Dam - Urban Trail,395,USC00410433,78,57,3/28/18 0:00
18,3,1369.833333,3/27/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,817,USC00410433,85,67,3/27/18 0:00
7,2,1369.833333,3/26/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,2121,USC00410433,74,67,3/26/18 0:00
18,1,1369.833333,3/25/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,83,65,3/25/18 0:00
28,7,1369.833333,4/1/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,84,56,4/1/17 0:00
30,6,1369.833333,3/31/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,80,50,3/31/17 0:00
31,5,1369.833333,3/30/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,81,50,3/30/17 0:00
26,4,1369.833333,3/29/17,"AUSTIN GREAT HILLS, TX US",1,0.73,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,84,58,3/29/17 0:00
19,3,1369.833333,3/28/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,85,66,3/28/17 0:00
20,2,1369.833333,3/27/17,"AUSTIN GREAT HILLS, TX US",1,0.05,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,84,64,3/27/17 0:00
33,1,1369.833333,3/26/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,81,48,3/26/17 0:00
37,7,1369.833333,3/26/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,74,37,3/26/16 0:00
31,6,1369.833333,3/25/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,68,37,3/25/16 0:00
31,5,1369.833333,3/24/16,"AUSTIN GREAT HILLS, TX US",1,0.17,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,80,49,3/24/16 0:00
29,4,1369.833333,3/23/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,76,47,3/23/16 0:00
